join_key,experiment,experiment_date,model.loss,model.model_architecture,model.pos_weight,model.alpha,model.lr,dataloader.batch_size,training.max_epochs,threshold,TN,FP,FN,TP,precision,recall,TPR,FPR,f1score,accuracy,prevalence,fp_per_mneg,metrics_path,config_path
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.44,89047547,415049,22342,168310,0.2885187268257141,0.8828126788139343,0.8828126788139343,0.004639358259737492,0.43490337387120903,0.9951213033575761,0.0021265487224735014,4639.35788315376,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.43,89042973,419623,21913,168739,0.286794513463974,0.8850628137588501,0.8850628137588501,0.004690485540777445,0.433211711290107,0.9950750696728801,0.0021265487224735014,4690.485395706603,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.42000000000000004,89038367,424229,21478,169174,0.28509125113487244,0.887344479560852,0.887344479560852,0.004741970915347338,0.43153605991777555,0.9950285459819593,0.0021265487224735014,4741.970599645912,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.41000000000000003,89033772,428824,21058,169594,0.2834039032459259,0.8895474672317505,0.8895474672317505,0.004793332889676094,0.4298579304840898,0.9949819776746962,0.0021265487224735014,4793.332847171124,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.4,89028967,433629,20645,170007,0.2816382646560669,0.8917136788368225,0.8917136788368225,0.004847042728215456,0.4280739371855858,0.9949329889308639,0.0021265487224735014,4847.0424444200125,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.39,89024226,438370,20238,170414,0.27992522716522217,0.8938484787940979,0.8938484787940979,0.004900036845356226,0.42633556571831704,0.9948846471239949,0.0021265487224735014,4900.0366588959705,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.38,89019359,443237,19791,170861,0.27823084592819214,0.8961930871009827,0.8961930871009827,0.004954439587891102,0.42463126597899487,0.9948353460657666,0.0021265487224735014,4954.439283206135,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.37,89014397,448199,19373,171279,0.2764892280101776,0.8983855247497559,0.8983855247497559,0.005009904038161039,0.42284323432786125,0.9947846619009274,0.0021265487224735014,5009.903803819867,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.36000000000000004,89009361,453235,18949,171703,0.27475205063819885,0.9006094932556152,0.9006094932556152,0.005066195502877235,0.421052239426619,0.9947332192582694,0.0021265487224735014,5066.1954857648,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.35000000000000003,89004116,458480,18554,172098,0.27292102575302124,0.9026813507080078,0.9026813507080078,0.005124823655933142,0.4191225283245572,0.9946791219432451,0.0021265487224735014,5124.8233395775815,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.34,88998842,463754,18105,172547,0.2711719870567322,0.9050363898277283,0.9050363898277283,0.005183775443583727,0.417307886955041,0.9946253034803603,0.0021265487224735014,5183.775351209348,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.33,88993547,469049,17663,172989,0.269437313079834,0.9073547720909119,0.9073547720909119,0.0052429623901844025,0.4154943509275361,0.9945711727030793,0.0021265487224735014,5242.962097813482,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.32,88988148,474448,17226,173426,0.2676847577095032,0.9096468687057495,0.9096468687057495,0.005303311627358198,0.4136448833743013,0.9945158261304711,0.0021265487224735014,5303.311341423627,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.31,88982547,480049,16801,173851,0.26586785912513733,0.9118760824203491,0.9118760824203491,0.005365918856114149,0.4116999175599701,0.9944580925835503,0.0021265487224735014,5365.918511910832,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.3,88976716,485880,16425,174227,0.26393750309944153,0.9138482809066772,0.9138482809066772,0.005431097000837326,0.4095801405478203,0.994397247046755,0.0021265487224735014,5431.096589238256,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.29000000000000004,88970957,491639,15992,174660,0.2621345818042755,0.916119396686554,0.916119396686554,0.005495470017194748,0.4076312566171982,0.9943378403869986,0.0021265487224735014,5495.469860946132,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.28,88965075,497521,15597,175055,0.2602754235267639,0.9181912541389465,0.9181912541389465,0.0055612181313335896,0.4055823080597546,0.994276637919465,0.0021265487224735014,5561.218008920734,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.27,88958929,503667,15159,175493,0.2583971321582794,0.9204886555671692,0.9204886555671692,0.0056299171410501,0.4035193761080105,0.99421297039902,0.0021265487224735014,5629.917110833672,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.26,88952448,510148,14745,175907,0.2564036548137665,0.9226601123809814,0.9226601123809814,0.00570236099883914,0.4012902975183851,0.9941452985618546,0.0021265487224735014,5702.360794448666,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.25,88945831,516765,14357,176295,0.25437191128730774,0.9246952533721924,0.9246952533721924,0.005776324775069952,0.39898744704083666,0.9940758197628267,0.0021265487224735014,5776.324666456136,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.24000000000000002,88939146,523450,13930,176722,0.25239798426628113,0.9269349575042725,0.9269349575042725,0.005851048976182938,0.3967607560741689,0.994006017495317,0.0021265487224735014,5851.048632659844,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.23,88932069,530527,13530,177122,0.250296413898468,0.9290329813957214,0.9290329813957214,0.005930154584348202,0.3943488978814856,0.9939315416659528,0.0021265487224735014,5930.154318347748,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.22,88924785,537811,13148,177504,0.24814802408218384,0.931036651134491,0.931036651134491,0.006011574063450098,0.39185533900305286,0.9938545561673349,0.0021265487224735014,6011.573820191848,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.21000000000000002,88917143,545453,12715,177937,0.24597658216953278,0.9333078265190125,0.9333078265190125,0.006096995435655117,0.3893409725216726,0.9937741463644463,0.0021265487224735014,6096.994994422026,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.2,88909292,553304,12340,178312,0.24372348189353943,0.9352747201919556,0.9352747201919556,0.006184752564877272,0.38668152492341046,0.99369075842071,0.0021265487224735014,6184.752340520054,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.19,88900973,561623,11959,178693,0.2413739562034607,0.9372731447219849,0.9372731447219849,0.006277741398662329,0.38388645219959605,0.9936022172894394,0.0021265487224735014,6277.740923145132,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.18000000000000002,88892037,570559,11537,179115,0.2389238476753235,0.9394866228103638,0.9394866228103638,0.006377626676112413,0.38096361901610204,0.9935072514048794,0.0021265487224735014,6377.626242815489,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.17,88882577,580019,11108,179544,0.2363780289888382,0.9417367577552795,0.9417367577552795,0.006483369041234255,0.37790184985239667,0.9934065188580786,0.0021265487224735014,6483.368758939211,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.16,88872764,589832,10693,179959,0.23377643525600433,0.9439135193824768,0.9439135193824768,0.006593057420104742,0.3747416489069449,0.993301692761873,0.0021265487224735014,6593.057058169875,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.15000000000000002,88862435,600161,10290,180362,0.2310783863067627,0.9460273385047913,0.9460273385047913,0.006708513479679823,0.37143047761281767,0.9931909773084853,0.0021265487224735014,6708.513131007287,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.14,88851507,611089,9851,180801,0.2283158004283905,0.9483299255371094,0.9483299255371094,0.0068306648172438145,0.36802701312926805,0.9930739821049205,0.0021265487224735014,6830.664739485092,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.13,88839679,622917,9463,181189,0.22532974183559418,0.9503650665283203,0.9503650665283203,0.00696287676692009,0.3642875915874742,0.9929463793659767,0.0021265487224735014,6962.876418207225,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.12,88826744,635852,9079,181573,0.2221280187368393,0.9523792266845703,0.9523792266845703,0.007107462268322706,0.36023636556394883,0.9928063844379625,0.0021265487224735014,7107.461983329883,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.11,88812727,649869,8663,181989,0.21877412497997284,0.954561173915863,0.954561173915863,0.007264142390340567,0.3559652313534258,0.9926546777200977,0.0021265487224735014,7264.141988457388,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.09999999999999999,88797386,665210,8214,182438,0.21522849798202515,0.9569162726402283,0.9569162726402283,0.007435621693730354,0.35141674853965227,0.9924885710777595,0.0021265487224735014,7435.621474699884,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.09,88780211,682385,7783,182869,0.21134719252586365,0.9591769576072693,0.9591769576072693,0.007627601269632578,0.3463736431285742,0.9923018070689419,0.0021265487224735014,7627.601148529157,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.08,88761035,701561,7335,183317,0.2071664184331894,0.9615267515182495,0.9615267515182495,0.007841948419809341,0.34088682720377655,0.9920929133543495,0.0021265487224735014,7841.947711868322,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.06999999999999999,88739484,723112,6866,183786,0.2026534378528595,0.9639867544174194,0.9639867544174194,0.008082842454314232,0.33490227942027173,0.9918577629223204,0.0021265487224735014,8082.841682796686,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.060000000000000005,88714120,748476,6403,184249,0.19753839075565338,0.9664152264595032,0.9664152264595032,0.008366357535123825,0.3280270035043536,0.991580015037492,0.0021265487224735014,8366.356817993523,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.05,88683945,778651,5938,184714,0.1917383372783661,0.9688542485237122,0.9688542485237122,0.008703649044036865,0.3201235385260287,0.9912486271551478,0.0021265487224735014,8703.64861757421,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.04,88646726,815870,5426,185226,0.1850232183933258,0.9715397953987122,0.9715397953987122,0.009119677357375622,0.3108476020731288,0.9908391941360563,0.0021265487224735014,9119.67723360051,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.03,88597909,864687,4817,185835,0.17689776420593262,0.9747340679168701,0.9747340679168701,0.009665346704423428,0.2994503494958297,0.9903014779788012,0.0021265487224735014,9665.346621508725,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.02,88526540,936056,4117,186535,0.16616469621658325,0.9784056544303894,0.9784056544303894,0.010463099926710129,0.2840829805754029,0.9895132299055133,0.0021265487224735014,10463.099014028165,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-07-1530468,2025-10-12_14-30-07_1530468,2025-10-12_14-30-07_1530468,BCEWithLogitsLoss,segformer,1,0.5,0.0001,4,150,0.01,88391045,1071551,3152,187500,0.1489216834306717,0.9834672808647156,0.9834672808647156,0.01197764277458191,0.25867366723498764,0.9880126707735117,0.0021265487224735014,11977.64258931185,evaluation_outputs_v2/2025-10-12_14-30-07_1530468/test_metrics.json,experiments_v2/2025-10-12_14-30-07_1530468/.hydra/config.yaml
2025-10-12-14-30-14-1530469,2025-10-12_14-30-14_1530469,2025-10-12_14-30-14_1530469,BCEWithLogitsLoss,segformer,1,0.5,0.0001,8,150,0.98,89389358,73238,114945,75707,0.5082883238792419,0.3970952332019806,0.3970952332019806,0.0008186438353732228,0.44586378651576136,0.9979009907148038,0.0021265487224735014,818.6438050601616,evaluation_outputs_v2/2025-10-12_14-30-14_1530469/test_metrics.json,experiments_v2/2025-10-12_14-30-14_1530469/.hydra/config.yaml
